cid,molecular_formula,molecular_weight,x_log_p,h_bond_donor_count,h_bond_acceptor_count,lipinski,query,cns_drug,smiles
2083,C13H21NO3,239.31,0.3,4,4,TRUE,Salbutamol,FALSE,CC(C)(C)NCC(O)C1=CC(CO)=C(O)C=C1
338,C7H6O3,138.12,2.3,2,3,TRUE,Salicyclic acid,FALSE,OC(=O)C1=CC=CC=C1O
5147,C7H7NO2,137.14,1.3,2,2,TRUE,Salicylamide,FALSE,NC(=O)C1=CC=CC=C1O
5152,C25H37NO4,415.6,3.9,4,5,TRUE,Salmeterol,FALSE,OCC1=C(O)C=CC(=C1)C(O)CNCCCCCCOCCCCC1=CC=CC=C1
16129616,C145H240N44O48S2,3431.9,-16.6,52,55,FALSE,Salmon Calcitonin,FALSE,NA
16220016,C145H240N44O48S2,3431.9,-16.6,52,55,FALSE,Salmon Calcitonin,FALSE,NA
5161,C14H10O5,258.23,3,2,5,TRUE,Salsalate,TRUE,OC(=O)C1=CC=CC=C1OC(=O)C1=CC=CC=C1O
60921,C25H22BrF3N4O4S,611.4,5.2,2,9,FALSE,Saprisartan,FALSE,CCC1=NC(C2CC2)=C(N1CC1=CC2=C(OC(=C2Br)C2=CC=CC=C2NS(=O)(=O)C(F)(F)F)C=C1)C(N)=O
441243,C38H50N6O5,670.8,4.2,5,7,FALSE,Saquinavir,FALSE,CC(C)(C)NC(=O)[C@@H]1CC2CCCCC2CN1C[C@@H](O)[C@H](CC1=CC=CC=C1)NC(=O)[C@H](CC(N)=O)NC(=O)C1=NC2=CC=CC=C2C=C1
11243969,C18H25N3O2,315.4,0.7,2,4,TRUE,Saxagliptin,FALSE,N[C@H](C(=O)N1[C@H]2C[C@H]2C[C@H]1C#N)C12CC3CC(CC(O)(C3)C1)C2
11235729,C18H25N3O2,315.4,0.7,2,4,TRUE,Saxagliptin,FALSE,N[C@H](C(=O)N1[C@H]2C[C@H]2C[C@H]1C#N)C12CC3CC(CC(O)(C3)C1)C2
58391580,C18H25N3O2,315.4,0.7,2,4,TRUE,Saxagliptin,FALSE,N[C@H](C(=O)N1[C@H]2C[C@H]2C[C@H]1C#N)C12CC3CC(CC(O)(C3)C1)C2
66576989,C18H25N3O2,315.4,0.7,2,4,TRUE,Saxagliptin,FALSE,N[C@H](C(=O)N1[C@H]2C[C@H]2C[C@H]1C#N)C12CC3CC(CC(O)(C3)C1)C2
98047158,C18H25N3O2,315.4,0.7,2,4,TRUE,Saxagliptin,FALSE,N[C@H](C(=O)N1[C@H]2C[C@H]2C[C@H]1C#N)C12CC3CC(CC(O)(C3)C1)C2
129009973,C18H25N3O2,315.4,0.7,2,4,TRUE,Saxagliptin,FALSE,N[C@H](C(=O)N1[C@H]2C[C@H]2C[C@H]1C#N)C12CC3CC(CC(O)(C3)C1)C2
129317852,C18H25N3O2,315.4,0.7,2,4,TRUE,Saxagliptin,FALSE,N[C@H](C(=O)N1[C@H]2C[C@H]2C[C@H]1C#N)C12CC3CC(CC(O)(C3)C1)C2
134694638,C18H25N3O2,315.4,0.7,2,4,TRUE,Saxagliptin,FALSE,N[C@H](C(=O)N1[C@H]2C[C@H]2C[C@H]1C#N)C12CC3CC(CC(O)(C3)C1)C2
3000322,C17H21NO4,303.35,0.9,1,5,TRUE,Scopolamine,FALSE,CN1[C@H]2C[C@@H](C[C@@H]1[C@H]1O[C@@H]21)OC(=O)[C@H](CO)C1=CC=CC=C1
5184,C17H21NO4,303.35,0.9,1,5,TRUE,Scopolamine,FALSE,CN1[C@H]2C[C@@H](C[C@@H]1[C@H]1O[C@@H]21)OC(=O)[C@H](CO)C1=CC=CC=C1
153311,C17H21NO4,303.35,0.9,1,5,TRUE,Scopolamine,FALSE,CN1[C@H]2C[C@@H](C[C@@H]1[C@H]1O[C@@H]21)OC(=O)[C@H](CO)C1=CC=CC=C1
11968014,C17H21NO4,303.35,0.9,1,5,TRUE,Scopolamine,FALSE,CN1[C@H]2C[C@@H](C[C@@H]1[C@H]1O[C@@H]21)OC(=O)[C@H](CO)C1=CC=CC=C1
6451257,C17H21NO4,303.35,0.9,1,5,TRUE,Scopolamine,FALSE,CN1[C@H]2C[C@@H](C[C@@H]1[C@H]1O[C@@H]21)OC(=O)[C@H](CO)C1=CC=CC=C1
452977,C17H21NO4,303.35,0.9,1,5,TRUE,Scopolamine,FALSE,CN1[C@H]2C[C@@H](C[C@@H]1[C@H]1O[C@@H]21)OC(=O)[C@H](CO)C1=CC=CC=C1
2723877,C17H21NO4,303.35,0.9,1,5,TRUE,Scopolamine,FALSE,CN1[C@H]2C[C@@H](C[C@@H]1[C@H]1O[C@@H]21)OC(=O)[C@H](CO)C1=CC=CC=C1
6432494,C17H21NO4,303.35,0.9,1,5,TRUE,Scopolamine,FALSE,CN1[C@H]2C[C@@H](C[C@@H]1[C@H]1O[C@@H]21)OC(=O)[C@H](CO)C1=CC=CC=C1
638340,C17H21NO4,303.35,0.9,1,5,TRUE,Scopolamine,FALSE,CN1[C@H]2C[C@@H](C[C@@H]1[C@H]1O[C@@H]21)OC(=O)[C@H](CO)C1=CC=CC=C1
5284456,C17H21NO4,303.35,0.9,1,5,TRUE,Scopolamine,FALSE,CN1[C@H]2C[C@@H](C[C@@H]1[C@H]1O[C@@H]21)OC(=O)[C@H](CO)C1=CC=CC=C1
9916237,C17H21NO4,303.35,0.9,1,5,TRUE,Scopolamine,FALSE,CN1[C@H]2C[C@@H](C[C@@H]1[C@H]1O[C@@H]21)OC(=O)[C@H](CO)C1=CC=CC=C1
16399351,C17H21NO4,303.35,0.9,1,5,TRUE,Scopolamine,FALSE,CN1[C@H]2C[C@@H](C[C@@H]1[C@H]1O[C@@H]21)OC(=O)[C@H](CO)C1=CC=CC=C1
134767951,C17H21NO4,303.35,0.9,1,5,TRUE,Scopolamine,FALSE,CN1[C@H]2C[C@@H](C[C@@H]1[C@H]1O[C@@H]21)OC(=O)[C@H](CO)C1=CC=CC=C1
5193,C12H18N2O3,238.28,2,2,3,TRUE,Secobarbital,FALSE,CCCC(C)C1(CC=C)C(=O)NC(=O)NC1=O
16129665,C130H219N43O42,3056.4,-13.4,52,48,FALSE,Secretin,FALSE,NA
26757,C13H17N,187.28,2.8,0,1,TRUE,Selegiline,TRUE,CC(CC1=CC=CC=C1)N(C)CC#C
24011,SSe,111.04,NA,0,1,FALSE,Selenium Sulfide,FALSE,S=[Se]
16132413,C149H246N44O42S,3357.9,-12.1,52,49,FALSE,Sermorelin,FALSE,NA
16129620,C149H246N44O42S,3357.9,-12.1,52,49,FALSE,Sermorelin,FALSE,NA
121235530,C149H246N44O42S,3357.9,-12.1,52,49,FALSE,Sermorelin,FALSE,NA
131954786,C149H246N44O42S,3357.9,-12.1,52,49,FALSE,Sermorelin,FALSE,NA
65863,C20H15Cl3N2OS,437.8,6.3,0,3,FALSE,Sertaconazole,FALSE,ClC1=CC(Cl)=C(C=C1)C(CN1C=CN=C1)OCC1=CSC2=C1C=CC=C2Cl
60149,C24H26ClFN4O,440.9,4.1,1,3,TRUE,Sertindole,FALSE,FC1=CC=C(C=C1)N1C=C(C2CCN(CCN3CCNC3=O)CC2)C2=C1C=CC(Cl)=C2
68617,C17H17Cl2N,306.2,4.8,1,1,TRUE,Sertraline,TRUE,CN[C@H]1CC[C@@H](C2=CC(Cl)=C(Cl)C=C2)C2=CC=CC=C12
3085017,C6H12ClNO,149.62,NA,1,2,FALSE,Sevelamer,FALSE,NCC=C.ClCC1CO1
5206,C4H3F7O,200.05,2.8,0,8,TRUE,Sevoflurane,FALSE,FCOC(C(F)(F)F)C(F)(F)F
5210,C17H26ClN,279.8,5.4,0,1,FALSE,Sibutramine,FALSE,CC(C)CC(N(C)C)C1(CCC1)C1=CC=C(Cl)C=C1
135398744,C22H30N6O4S,474.6,1.5,1,8,TRUE,Sildenafil,FALSE,CCCC1=NN(C)C2=C1NC(=NC2=O)C1=C(OCC)C=CC(=C1)S(=O)(=O)N1CCN(C)CC1
5312125,C25H32F3N3O4,495.5,3.6,3,9,TRUE,Silodosin,FALSE,C[C@H](CC1=CC2=C(N(CCCO)CC2)C(=C1)C(N)=O)NCCOC1=CC=CC=C1OCC(F)(F)F
441244,C10H9AgN4O2S,357.14,NA,1,6,FALSE,Silver sulfadiazine,FALSE,[Ag+].NC1=CC=C(C=C1)S(=O)(=O)[N-]C1=NC=CC=N1
452254,C10H9AgN4O2S,357.14,NA,1,6,FALSE,Silver sulfadiazine,FALSE,[Ag+].NC1=CC=C(C=C1)S(=O)(=O)[N-]C1=NC=CC=N1
5459124,C10H9AgN4O2S,357.14,NA,1,6,FALSE,Silver sulfadiazine,FALSE,[Ag+].NC1=CC=C(C=C1)S(=O)(=O)[N-]C1=NC=CC=N1
5215,C10H10N4O2S,250.28,-0.1,2,6,TRUE,Silver sulfadiazine,FALSE,[Ag+].NC1=CC=C(C=C1)S(=O)(=O)[N-]C1=NC=CC=N1
5215,C10H10N4O2S,250.28,-0.1,2,6,TRUE,Sulfadiazine,FALSE,NC1=CC=C(C=C1)S(=O)(=O)NC1=NC=CC=N1
31011,C10H10AgN4O2S,358.15,NA,2,6,FALSE,Silver sulfadiazine,FALSE,[Ag+].NC1=CC=C(C=C1)S(=O)(=O)[N-]C1=NC=CC=N1
54454,C25H38O5,418.6,4.7,1,5,TRUE,Simvastatin,FALSE,[H][C@]12[C@H](C[C@@H](C)C=C1C=C[C@H](C)[C@@H]2CC[C@@H]1C[C@@H](O)CC(=O)O1)OC(=O)C(C)(C)CC
5284616,C51H79NO13,914.2,6,3,13,FALSE,Sirolimus,FALSE,[H][C@@]1(C[C@H](C)[C@]2([H])CC(=O)[C@H](C)\C=C(C)\[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)\C=C\C=C\C=C(C)\[C@H](C[C@]3([H])CC[C@@H](C)[C@@](O)(O3)C(=O)C(=O)N3CCCC[C@@]3([H])C(=O)O2)OC)CC[C@@H](O)[C@@H](C1)OC
4369359,C16H15F6N5O,407.31,0.7,1,10,TRUE,Sitagliptin,FALSE,N[C@@H](CC(=O)N1CCN2C(C1)=NN=C2C(F)(F)F)CC1=CC(F)=C(F)C=C1F
216235,C18H15ClN2O6S2,454.9,3.7,1,9,TRUE,Sitaxentan,FALSE,CC1=NOC(NS(=O)(=O)C2=C(SC=C2)C(=O)CC2=CC3=C(OCO3)C=C2C)=C1Cl
516892,CHNaO3,84.007,NA,1,3,FALSE,Sodium bicarbonate,FALSE,[Na+].OC([O-])=O
3423265,C12H25NaO4S,288.38,NA,0,4,FALSE,Sodium lauryl sulfate,FALSE,[Na+].CCCCCCCCCCCCOS([O-])(=O)=O
16683012,C12H36Na3O26Sb2+,908.89,NA,15,26,FALSE,Sodium stibogluconate,FALSE,O.O.O.O.O.O.O.O.O.[Na+].[Na+].[Na+].[H][C@@]1(O[Sb]2(O)(O[Sb]34([O-])O[C@@H](C([O-])=O)[C@@]([H])(O3)[C@]([H])(O4)[C@H](O)CO)O[C@@H](C([O-])=O)[C@@]1([H])O2)[C@H](O)CO
23665770,C14H29NaO4S,316.43,NA,0,4,FALSE,Sodium Tetradecyl Sulfate,FALSE,CCCCCCCCCCCCCCOS(O)(=O)=O
154059,C23H26N2O2,362.5,4,0,3,TRUE,Solifenacin,TRUE,OC(=O)CCC(O)=O.O=C(O[C@H]1CN2CCC1CC2)N1CCC2=CC=CC=C2[C@@H]1C1=CC=CC=C1
16132356,C225H360N76O67S,5234,-23.5,86,79,FALSE,Somatropin recombinant,FALSE,NA
216239,C21H16ClF3N4O3,464.8,4.1,3,7,TRUE,Sorafenib,FALSE,CNC(=O)C1=NC=CC(OC2=CC=C(NC(=O)NC3=CC(=C(Cl)C=C3)C(F)(F)F)C=C2)=C1
5253,C12H20N2O3S,272.37,0.2,3,5,TRUE,Sotalol,FALSE,CC(C)NCC(O)C1=CC=C(NS(C)(=O)=O)C=C1
188803,C11H16N2O8,304.25,-2.1,5,8,TRUE,Spaglumic Acid,FALSE,CC(=O)N[C@@H](CC(=O)N[C@H](CCC(O)=O)C(O)=O)C(O)=O
60464,C19H22F2N4O3,392.4,0.1,3,9,TRUE,Sparfloxacin,FALSE,C[C@H]1CN(C[C@@H](C)N1)C1=C(F)C(N)=C2C(=O)C(=CN(C3CC3)C2=C1F)C(O)=O
15541,C14H24N2O7,332.35,-3.1,5,9,TRUE,Spectinomycin,FALSE,[H][C@@]12O[C@H](C)CC(=O)[C@]1(O)O[C@]1([H])[C@@H](NC)[C@@H](O)[C@@H](NC)[C@H](O)[C@@]1([H])O2
1103,C10H26N4,202.34,-1.1,4,4,TRUE,Spermine,FALSE,NCCCNCCCCNCCCN
56841558,C83H132N2O20,1477.9,NA,0,22,FALSE,Spinosad,FALSE,CC[C@H]1CCC[C@H](O[C@H]2CC[C@@H]([C@@H](C)O2)N(C)C)[C@@H](C)C(=O)C2=C[C@H]3[C@@H]4C[C@@H](C[C@H]4C=C[C@H]3[C@@H]2CC(=O)O1)O[C@@H]1C[C@@H](C)[C@H](OC)[C@@H](OC)[C@H]1OC
5311447,C22H30N2O5S2,466.6,0.9,2,8,TRUE,Spirapril,FALSE,CCOC(=O)[C@H](CCC1=CC=CC=C1)N[C@@H](C)C(=O)N1CC2(C[C@H]1C(O)=O)SCCS2
5833,C24H32O4S,416.6,2.9,0,5,TRUE,Spironolactone,FALSE,[H][C@@]12CC[C@@]3(CCC(=O)O3)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])[C@@]([H])(CC2=CC(=O)CC[C@]12C)SC(C)=O
25249,C21H32N2O,328.5,4.5,2,2,TRUE,Stanozolol,FALSE,CC1(O)CCC2C3CCC4CC5=NNC=C5CC4(C)C3CCC12C
18283,C10H12N2O4,224.21,-0.8,2,4,TRUE,Stavudine,FALSE,CC1=CN([C@@H]2O[C@H](CO)C=C2)C(=O)NC1=O
54120,C10H11NO4S2,273.3,1.7,2,6,TRUE,Stepronin,FALSE,CC(SC(=O)C1=CC=CS1)C(=O)NCC(O)=O
19649,C21H39N7O12,581.6,-8,12,15,FALSE,Streptomycin,FALSE,CN[C@H]1[C@H](O)[C@@H](O)[C@H](CO)O[C@H]1O[C@H]1[C@H](O[C@H]2[C@H](O)[C@@H](O)[C@H](NC(N)=N)[C@@H](O)[C@@H]2NC(N)=N)O[C@@H](C)[C@]1(O)C=O
29327,C8H15N3O7,265.22,-1.4,5,8,TRUE,Streptozocin,FALSE,CN(N=O)C(=O)N[C@H]1[C@@H](O)O[C@H](CO)[C@@H](O)[C@@H]1O
2733335,C8H15N3O7,265.22,-1.4,5,8,TRUE,Streptozocin,FALSE,CN(N=O)C(=O)N[C@H]1[C@@H](O)O[C@H](CO)[C@@H](O)[C@@H]1O
5300,C8H15N3O7,265.22,-1.4,5,8,TRUE,Streptozocin,FALSE,CN(N=O)C(=O)N[C@H]1[C@@H](O)O[C@H](CO)[C@@H](O)[C@@H]1O
6713972,C8H15N3O7,265.22,-1.4,5,8,TRUE,Streptozocin,FALSE,CN(N=O)C(=O)N[C@H]1[C@@H](O)O[C@H](CO)[C@@H](O)[C@@H]1O
7067772,C8H15N3O7,265.22,-1.4,5,8,TRUE,Streptozocin,FALSE,CN(N=O)C(=O)N[C@H]1[C@@H](O)O[C@H](CO)[C@@H](O)[C@@H]1O
134695375,C8H15N3O7,265.22,-1.4,5,8,TRUE,Streptozocin,FALSE,CN(N=O)C(=O)N[C@H]1[C@@H](O)O[C@H](CO)[C@@H](O)[C@@H]1O
138403271,C8H15N3O7,265.22,-1.4,5,8,TRUE,Streptozocin,FALSE,CN(N=O)C(=O)N[C@H]1[C@@H](O)O[C@H](CO)[C@@H](O)[C@@H]1O
2724354,C4H6O4S2,182.2,0.1,4,6,TRUE,Succimer,FALSE,OC(=O)C(S)C(S)C(O)=O
1110,C4H6O4,118.09,-0.6,2,4,TRUE,Succinic acid,FALSE,OC(=O)CCC(O)=O
5314,C14H30N2O4+2,290.4,0.6,0,4,TRUE,Succinylcholine,FALSE,C[N+](C)(C)CCOC(=O)CCC(=O)OCC[N+](C)(C)C
121494085,C12H54Al9O55S8,1577.9,NA,20,55,FALSE,Sucralfate,FALSE,O[Al](O)OS(=O)(=O)OC[C@H]1O[C@@H](O[C@]2(COS(=O)(=O)O[Al](O)O)O[C@H](OS(=O)(=O)O[Al](O)O)[C@@H](OS(=O)(=O)O[Al](O)O)[C@@H]2OS(=O)(=O)O[Al](O)O)[C@H](OS(=O)(=O)O[Al](O)O)[C@@H](OS(=O)(=O)O[Al](O)O)[C@@H]1OS(=O)(=O)O[Al](O)O
41693,C22H30N2O2S,386.6,4,0,4,TRUE,Sufentanil,TRUE,CCC(=O)N(C1=CC=CC=C1)C1(COC)CCN(CCC2=CC=CS2)CC1
5320,C8H10N2O3S,214.24,-1,2,4,TRUE,Sulfacetamide,FALSE,CC(=O)NS(=O)(=O)C1=CC=C(N)C=C1
5322,C12H14N4O3S,294.33,0.1,2,4,TRUE,Sulfacytine,FALSE,CCN1C=CC(NS(=O)(=O)C2=CC=C(N)C=C2)=NC1=O
5215,C10H10N4O2S,250.28,-0.1,2,6,TRUE,Silver sulfadiazine,FALSE,[Ag+].NC1=CC=C(C=C1)S(=O)(=O)[N-]C1=NC=CC=N1
5215,C10H10N4O2S,250.28,-0.1,2,6,TRUE,Sulfadiazine,FALSE,NC1=CC=C(C=C1)S(=O)(=O)NC1=NC=CC=N1
5323,C12H14N4O4S,310.33,1.6,2,8,TRUE,Sulfadimethoxine,FALSE,COC1=NC(OC)=NC(NS(=O)(=O)C2=CC=C(N)C=C2)=C1
17134,C12H14N4O4S,310.33,0.7,2,8,TRUE,Sulfadoxine,FALSE,COC1=NC=NC(NS(=O)(=O)C2=CC=C(N)C=C2)=C1OC
5325,C11H12N4O2S,264.31,0.1,2,6,TRUE,Sulfamerazine,FALSE,CC1=NC(NS(=O)(=O)C2=CC=C(N)C=C2)=NC=C1
5327,C12H14N4O2S,278.33,0.3,2,6,TRUE,Sulfamethazine,FALSE,CC1=CC(C)=NC(NS(=O)(=O)C2=CC=C(N)C=C2)=N1
5328,C9H10N4O2S2,270.3,0.5,2,7,TRUE,Sulfamethizole,FALSE,CC1=NN=C(NS(=O)(=O)C2=CC=C(N)C=C2)S1
5329,C10H11N3O3S,253.28,0.9,2,6,TRUE,Sulfamethoxazole,FALSE,CC1=CC(NS(=O)(=O)C2=CC=C(N)C=C2)=NO1
9047,C11H12N4O3S,280.31,0.7,2,7,TRUE,Sulfametopyrazine,FALSE,COC1=NC=CN=C1NS(=O)(=O)C1=CC=C(N)C=C1
12894,C11H13N3O3S,267.31,1.3,2,6,TRUE,Sulfamoxole,FALSE,CC1=C(C)N=C(NS(=O)(=O)C2=CC=C(N)C=C2)O1
5333,C6H8N2O2S,172.21,-0.6,2,4,TRUE,Sulfanilamide,FALSE,NC1=CC=C(C=C1)S(N)(=O)=O
5335,C15H14N4O2S,314.4,1.5,2,5,TRUE,Sulfaphenazole,FALSE,NC1=CC=C(C=C1)S(=O)(=O)NC1=CC=NN1C1=CC=CC=C1
5336,C11H11N3O2S,249.29,0,2,5,TRUE,Sulfapyridine,FALSE,NC1=CC=C(C=C1)S(=O)(=O)NC1=CC=CC=N1
5339,C18H14N4O5S,398.4,-0.7,3,9,TRUE,Sulfasalazine,FALSE,OC(=O)C1=CC(=CC=C1O)\N=N\C1=CC=C(C=C1)S(=O)(=O)NC1=NC=CC=C1
5340,C9H9N3O2S2,255.3,0.1,2,6,TRUE,Sulfathiazole,FALSE,NC1=CC=C(C=C1)S(=O)(=O)NC1=NC=CS1
5342,C23H20N2O3S,404.5,2.3,0,4,TRUE,Sulfinpyrazone,FALSE,O=C1C(CCS(=O)C2=CC=CC=C2)C(=O)N(N1C1=CC=CC=C1)C1=CC=CC=C1
5344,C11H13N3O3S,267.31,1,2,6,TRUE,Sulfisoxazole,FALSE,CC1=NOC(NS(=O)(=O)C2=CC=C(N)C=C2)=C1C
5351,C14H16N2O6S3,404.5,1.2,4,10,TRUE,Sulfoxone,FALSE,OS(=O)CNC1=CC=C(C=C1)S(=O)(=O)C1=CC=C(NCS(O)=O)C=C1
1548887,C20H17FO3S,356.4,3.4,1,5,TRUE,Sulindac,TRUE,CC1=C(CC(O)=O)C2=CC(F)=CC=C2\C1=C/C1=CC=C(C=C1)S(C)=O
6453528,C12H17N5O4,295.29,0.2,3,8,TRUE,Sulodexide,FALSE,NA
5355,C15H23N3O4S,341.4,0.6,2,6,TRUE,Sulpiride,FALSE,CCN1CCCC1CNC(=O)C1=C(OC)C=CC(=C1)S(N)(=O)=O
5358,C14H21N3O2S,295.4,0.9,2,4,TRUE,Sumatriptan,TRUE,CNS(=O)(=O)CC1=CC2=C(NC=C2CCN(C)C)C=C1
5329102,C22H27FN4O2,398.5,2.6,3,4,TRUE,Sunitinib,FALSE,CCN(CC)CCNC(=O)C1=C(C)NC(\C=C2/C(=O)NC3=C2C=C(F)C=C3)=C1C
5359,C14H12O3S,260.31,3.3,1,4,TRUE,Suprofen,FALSE,CC(C(O)=O)C1=CC=C(C=C1)C(=O)C1=CC=CS1
5361,C51H40N6O23S6,1297.3,1.5,12,23,FALSE,Suramin,FALSE,CC1=C(NC(=O)C2=CC(NC(=O)NC3=CC=CC(=C3)C(=O)NC3=C(C)C=CC(=C3)C(=O)NC3=C4C(C=C(C=C4S(O)(=O)=O)S(O)(=O)=O)=C(C=C3)S(O)(=O)=O)=CC=C2)C=C(C=C1)C(=O)NC1=C2C(C=C(C=C2S(O)(=O)=O)S(O)(=O)=O)=C(C=C1)S(O)(=O)=O
1935,C13H14N2,198.26,2.7,1,2,TRUE,Tacrine,FALSE,NC1=C2CCCCC2=NC2=CC=CC=C12
445643,C44H69NO12,804,2.7,3,12,FALSE,Tacrolimus,FALSE,CO[C@@H]1C[C@@H](CC[C@H]1O)\C=C(/C)[C@H]1OC(=O)[C@@H]2CCCCN2C(=O)C(=O)[C@]2(O)O[C@@H]([C@H](C[C@H]2C)OC)[C@H](C[C@@H](C)C\C(C)=C\[C@@H](CC=C)C(=O)C[C@H](O)[C@H]1C)OC
110635,C22H19N3O4,389.4,2.3,1,4,TRUE,Tadalafil,FALSE,[H][C@]12CC3=C(NC4=CC=CC=C34)[C@H](N1C(=O)CN(C)C2=O)C1=CC2=C(OCO2)C=C1
9868491,C25H34F2O5,452.5,4.5,2,7,TRUE,Tafluprost,FALSE,CC(C)OC(=O)CCC\C=C/C[C@H]1[C@@H](O)C[C@@H](O)[C@@H]1\C=C\C(F)(F)COC1=CC=CC=C1
8275,C11H16N2O3,224.26,1.4,2,3,TRUE,Talbutal,FALSE,CCC(C)C1(CC=C)C(=O)NC(=O)NC1=O
108143,C22H25NO3,351.4,5.4,2,3,FALSE,Tamibarotene,FALSE,CC1(C)CCC(C)(C)C2=C1C=CC(NC(=O)C1=CC=C(C=C1)C(O)=O)=C2
2733526,C26H29NO,371.5,7.1,0,2,FALSE,Tamoxifen,FALSE,CC\C(=C(/C1=CC=CC=C1)C1=CC=C(OCCN(C)C)C=C1)C1=CC=CC=C1
129211,C20H28N2O5S,408.5,2.7,2,7,TRUE,Tamsulosin,FALSE,CCOC1=CC=CC=C1OCCN[C@H](C)CC1=CC(=C(OC)C=C1)S(N)(=O)=O
9838022,C14H23NO,221.34,3.5,1,2,TRUE,Tapentadol,TRUE,CC[C@H]([C@@H](C)CN(C)C)C1=CC(O)=CC=C1
60919,C23H21N7O,411.5,3,1,6,TRUE,Tasosartan,FALSE,CC1=NC(C)=C2CCC(=O)N(CC3=CC=C(C=C3)C3=CC=CC=C3C3=NNN=N3)C2=N1
9848818,C26H45NO6S,499.7,3.6,4,6,TRUE,Tauroursodeoxycholic acid,FALSE,[H][C@@]12CCC(C(C)CCC(=O)NCCS(O)(=O)=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])[C@@H](O)C[C@]2([H])C[C@H](O)CC[C@]12C
5381,C21H21NO2S,351.5,4.9,0,4,TRUE,Tazarotene,FALSE,CCOC(=O)C1=CN=C(C=C1)C#CC1=CC2=C(SCCC2(C)C)C=C1
123630,C10H12N4O5S,300.29,-2,1,7,TRUE,Tazobactam,FALSE,[H][C@@]12CC(=O)N1[C@@H](C(O)=O)[C@](C)(CN1C=CN=N1)S2(=O)=O
16139605,C164H252N44O55S,3752.1,-15.2,55,60,FALSE,Teduglutide,FALSE,NA
133065662,C88H97Cl2N9O33,1879.7,0.5,24,34,FALSE,Teicoplanin,FALSE,NA
3010818,C36H53N7O6,679.8,4.2,4,8,FALSE,Telaprevir,FALSE,[H][C@@]12CCC[C@]1([H])[C@H](N(C2)C(=O)[C@@H](NC(=O)[C@@H](NC(=O)C1=NC=CN=C1)C1CCCCC1)C(C)(C)C)C(=O)N[C@@H](CCC)C(=O)C(=O)NC1CC1
3081362,C80H106Cl2N11O27P,1755.6,-2.1,23,31,FALSE,Telavancin,FALSE,Cl.CCCCCCCCCCNCCN[C@@]1(C)C[C@H](O[C@@H]2[C@@H](O)[C@H](O)[C@@H](CO)O[C@H]2OC2=C3OC4=CC=C(C=C4Cl)[C@@H](O)[C@@H](NC(=O)[C@@H](CC(C)C)NC)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H]4C(C=C2OC2=CC=C(C=C2Cl)[C@@H](O)[C@@H]2NC(=O)[C@H](NC4=O)C4=CC=C(O)C(=C4)C4=C(C=C(O)C(CNCP(O)(O)=O)=C4O)[C@H](NC2=O)C(O)=O)=C3)O[C@@H](C)[C@H]1O
159269,C10H14N2O5,242.23,-1.2,3,5,TRUE,Telbivudine,FALSE,CC1=CN([C@@H]2C[C@@H](O)[C@H](CO)O2)C(=O)NC1=O
3002190,C43H65N5O10,812,4.2,1,13,FALSE,Telithromycin,FALSE,CC[C@@H]1OC(=O)[C@H](C)C(=O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@@H]([C@H]2O)N(C)C)[C@@](C)(C[C@@H](C)C(=O)[C@H](C)[C@H]2N(CCCCN3C=NC(=C3)C3=CC=CN=C3)C(=O)O[C@@]12C)OC
11693521,C43H65N5O10,812,4.2,1,13,FALSE,Telithromycin,FALSE,CC[C@@H]1OC(=O)[C@H](C)C(=O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@@H]([C@H]2O)N(C)C)[C@@](C)(C[C@@H](C)C(=O)[C@H](C)[C@H]2N(CCCCN3C=NC(=C3)C3=CC=CN=C3)C(=O)O[C@@]12C)OC
46783745,C43H65N5O10,812,4.2,1,13,FALSE,Telithromycin,FALSE,CC[C@@H]1OC(=O)[C@H](C)C(=O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@@H]([C@H]2O)N(C)C)[C@@](C)(C[C@@H](C)C(=O)[C@H](C)[C@H]2N(CCCCN3C=NC(=C3)C3=CC=CN=C3)C(=O)O[C@@]12C)OC
92043103,C43H65N5O10,812,4.2,1,13,FALSE,Telithromycin,FALSE,CC[C@@H]1OC(=O)[C@H](C)C(=O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@@H]([C@H]2O)N(C)C)[C@@](C)(C[C@@H](C)C(=O)[C@H](C)[C@H]2N(CCCCN3C=NC(=C3)C3=CC=CN=C3)C(=O)O[C@@]12C)OC
73658,C43H65N5O10,812,4.2,1,13,FALSE,Telithromycin,FALSE,CC[C@@H]1OC(=O)[C@H](C)C(=O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@@H]([C@H]2O)N(C)C)[C@@](C)(C[C@@H](C)C(=O)[C@H](C)[C@H]2N(CCCCN3C=NC(=C3)C3=CC=CN=C3)C(=O)O[C@@]12C)OC
